contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260331P00658000,2026-03-09 14:37:37+00:00,658.0,13.33,12.87,12.95,1.0900002,8.9052305,48.0,1745,0.2633740655517578,False,REGULAR,USD
SPY260331P00659000,2026-03-09 14:33:16+00:00,659.0,14.12,13.3,13.38,1.9899998,16.405603,21.0,5499,0.263404582824707,False,REGULAR,USD
SPY260331P00660000,2026-03-09 14:38:18+00:00,660.0,13.65,13.51,13.59,0.96000004,7.565012,12971.0,27227,0.2599256137084961,False,REGULAR,USD
SPY260331P00661000,2026-03-09 14:30:51+00:00,661.0,15.1,13.81,13.9,2.4400005,19.273306,176.0,479,0.2578809564208985,False,REGULAR,USD
SPY260331P00662000,2026-03-09 14:39:24+00:00,662.0,14.2,14.16,14.25,1.5500002,12.252966,129.0,1915,0.25632457550048826,False,REGULAR,USD
SPY260331P00663000,2026-03-09 14:24:56+00:00,663.0,15.24,14.52,14.61,1.6199999,11.894272,316.0,2328,0.25476819458007816,False,REGULAR,USD
SPY260331P00664000,2026-03-09 14:36:42+00:00,664.0,15.22,14.84,14.92,1.9900007,15.041578,375.0,988,0.2523573300170898,False,REGULAR,USD
SPY260331P00665000,2026-03-09 14:38:18+00:00,665.0,15.39,15.2,15.28,1.1400003,8.000002,1311.0,10092,0.2505568109130859,False,REGULAR,USD
SPY260331P00666000,2026-03-09 14:22:30+00:00,666.0,16.84,15.58,15.67,2.63,18.508093,50.0,1221,0.2490614645385742,False,REGULAR,USD
SPY260331P00667000,2026-03-09 14:26:27+00:00,667.0,17.06,15.89,15.98,2.62,18.144045,54.0,936,0.24625387542724608,False,REGULAR,USD
SPY260331P00668000,2026-03-09 14:36:37+00:00,668.0,16.71,16.37,16.46,1.5099993,9.934206,38.0,3334,0.24582663360595702,True,REGULAR,USD
